date,CBOE_Total_Call_Volume,CBOE_Total_Put_Volume,CBOE_Total_Total_Volume,CBOE_Total_PCR_Calculated,CBOE_Total_PCR_Diff,CBOE_Index_Call_Volume,CBOE_Index_Put_Volume,CBOE_Index_Total_Volume,CBOE_Index_PCR_Calculated,CBOE_Index_PCR_Diff,CBOE_ETP_Call_Volume,CBOE_ETP_Put_Volume,CBOE_ETP_Total_Volume,CBOE_ETP_PCR_Calculated,CBOE_ETP_PCR_Diff,CBOE_Equity_Call_Volume,CBOE_Equity_Put_Volume,CBOE_Equity_Total_Volume,CBOE_Equity_PCR_Calculated,CBOE_Equity_PCR_Diff,CBOE_VIX_Call_Volume,CBOE_VIX_Put_Volume,CBOE_VIX_Total_Volume,CBOE_VIX_PCR_Calculated,CBOE_VIX_PCR_Diff,CBOE_SPX_Call_Volume,CBOE_SPX_Put_Volume,CBOE_SPX_Total_Volume,CBOE_SPX_PCR_Calculated,CBOE_SPX_PCR_Diff
2025-03-17,5922879.0,5392322.0,11315201.0,0.91,0.0,2489460.0,2594489.0,5083949.0,1.04,0.0,1314600.0,1544181.0,2858781.0,1.17,0.0,2118819.0,1253652.0,3372471.0,0.59,0.0,807883.0,607175.0,1415058.0,0.75,0.0,1592843.0,1866532.0,3459375.0,1.17,0.0
2025-03-18,5047311.0,3938944.0,8986255.0,0.78,0.0,2314053.0,2055723.0,4369776.0,0.89,0.0,1120151.0,952051.0,2072202.0,0.85,0.0,1613107.0,931170.0,2544277.0,0.58,0.0,675727.0,146182.0,821909.0,0.22,0.0,1546831.0,1819250.0,3366081.0,1.18,0.0
2025-03-19,5470172.0,4808163.0,10278335.0,0.88,0.0,2089367.0,2419420.0,4508787.0,1.16,0.0,1382518.0,1317477.0,2699995.0,0.95,0.0,1998287.0,1071266.0,3069553.0,0.54,0.0,438265.0,225480.0,663745.0,0.51,0.0,1574757.0,2104210.0,3678967.0,1.34,0.0
2025-03-20,5465290.0,4511944.0,9977234.0,0.83,0.0,2070871.0,2265905.0,4336776.0,1.09,0.0,1430304.0,1054668.0,2484972.0,0.74,0.0,1964115.0,1191371.0,3155486.0,0.61,0.0,309237.0,139714.0,448951.0,0.45,0.0,1654504.0,2012486.0,3666990.0,1.22,0.0
2025-03-21,5829898.0,4797080.0,10626978.0,0.82,0.0,2167011.0,2338332.0,4505343.0,1.08,0.0,1319511.0,1170808.0,2490319.0,0.89,0.0,2343376.0,1287940.0,3631316.0,0.55,0.0,359674.0,161273.0,520947.0,0.45,0.0,1695099.0,2005537.0,3700636.0,1.18,0.0
2025-03-24,5879819.0,4462471.0,10342290.0,0.76,0.0,2384595.0,2283259.0,4667854.0,0.96,0.0,1266390.0,1116567.0,2382957.0,0.88,0.0,2228834.0,1062645.0,3291479.0,0.48,0.0,672502.0,279773.0,952275.0,0.42,0.0,1605006.0,1873183.0,3478189.0,1.17,0.0
2025-03-25,4587152.0,3612022.0,8199174.0,0.79,0.0,2536298.0,2023381.0,4559679.0,0.8,0.0,670493.0,694916.0,1365409.0,1.04,0.0,1380361.0,893725.0,2274086.0,0.65,0.0,1013869.0,332979.0,1346848.0,0.33,0.0,1464528.0,1627627.0,3092155.0,1.11,0.0
2025-03-26,4951682.0,4697495.0,9649177.0,0.95,0.0,2322971.0,2586979.0,4909950.0,1.11,0.0,994083.0,957323.0,1951406.0,0.96,0.0,1634628.0,1153193.0,2787821.0,0.71,0.0,501474.0,158954.0,660428.0,0.32,0.0,1749640.0,2325232.0,4074872.0,1.33,0.0
2025-03-27,4446287.0,4329008.0,8775295.0,0.97,0.0,1924010.0,2180935.0,4104945.0,1.13,0.0,765444.0,876544.0,1641988.0,1.15,0.0,1756833.0,1271529.0,3028362.0,0.72,0.0,331010.0,188151.0,519161.0,0.57,0.0,1514676.0,1916264.0,3430940.0,1.27,0.0
2025-03-28,5813610.0,5903485.0,11717095.0,1.02,0.0,2629306.0,3024380.0,5653686.0,1.15,0.0,1082967.0,1441198.0,2524165.0,1.33,0.0,2101337.0,1437907.0,3539244.0,0.68,0.0,518176.0,329251.0,847427.0,0.64,0.0,2012069.0,2564336.0,4576405.0,1.27,0.0
2025-03-31,5919268.0,5738121.0,11657389.0,0.97,0.0,2716774.0,3084239.0,5801013.0,1.14,0.0,1317710.0,1558456.0,2876166.0,1.18,0.0,1884784.0,1095426.0,2980210.0,0.58,0.0,522904.0,241312.0,764216.0,0.46,0.0,2087383.0,2702389.0,4789772.0,1.29,0.0
2025-04-01,4460972.0,4049474.0,8510446.0,0.91,0.0,2189304.0,2390085.0,4579389.0,1.09,0.0,970420.0,971757.0,1942177.0,1.0,0.0,1301248.0,687632.0,1988880.0,0.53,0.0,401257.0,195299.0,596556.0,0.49,0.0,1718167.0,2105116.0,3823283.0,1.23,0.0
2025-04-02,4410128.0,4177077.0,8587205.0,0.95,0.0,2461619.0,2518225.0,4979844.0,1.02,0.0,832159.0,1000299.0,1832458.0,1.2,0.0,1116350.0,658553.0,1774903.0,0.59,0.0,626024.0,407843.0,1033867.0,0.65,0.0,1731204.0,2031337.0,3762541.0,1.17,0.0
2025-04-03,6272303.0,7228850.0,13501153.0,1.15,0.0,3315558.0,3467551.0,6783109.0,1.05,0.0,1162729.0,1940204.0,3102933.0,1.67,0.0,1794016.0,1821095.0,3615111.0,1.02,0.0,1519524.0,696786.0,2216310.0,0.46,0.0,1678124.0,2584205.0,4262329.0,1.54,0.0
2025-04-04,8631230.0,10220880.0,18852110.0,1.18,0.0,3798368.0,4973475.0,8771843.0,1.31,0.0,1662351.0,3214836.0,4877187.0,1.93,0.0,3170511.0,2032569.0,5203080.0,0.64,0.0,1532161.0,921882.0,2454043.0,0.6,0.0,2163896.0,3862156.0,6026052.0,1.78,0.0
2025-04-07,5428142.0,6519358.0,11947500.0,1.2,0.0,2479410.0,3916100.0,6395510.0,1.58,0.0,1127681.0,1448250.0,2575931.0,1.28,0.0,1821051.0,1155008.0,2976059.0,0.63,0.0,835841.0,654014.0,1489855.0,0.78,0.0,1552772.0,3035665.0,4588437.0,1.95,0.0
2025-04-08,5403217.0,6621183.0,12024400.0,1.23,0.0,2641291.0,3565872.0,6207163.0,1.35,0.0,1295928.0,1927217.0,3223145.0,1.49,0.0,1465998.0,1128094.0,2594092.0,0.77,0.0,938904.0,578749.0,1517653.0,0.62,0.0,1629478.0,2884751.0,4514229.0,1.77,0.0
2025-04-09,6447752.0,6728684.0,13176436.0,1.04,0.0,2827891.0,3915899.0,6743790.0,1.38,0.0,1361235.0,1508315.0,2869550.0,1.11,0.0,2258626.0,1304470.0,3563096.0,0.58,0.0,757925.0,788487.0,1546412.0,1.04,0.0,1944535.0,2912894.0,4857429.0,1.5,0.0
2025-04-10,5829150.0,6481640.0,12310790.0,1.11,0.0,2462081.0,2890495.0,5352576.0,1.17,0.0,1502917.0,2179968.0,3682885.0,1.45,0.0,1864152.0,1411177.0,3275329.0,0.76,0.0,778371.0,466294.0,1244665.0,0.6,0.0,1582082.0,2305886.0,3887968.0,1.46,0.0
2025-04-11,5713771.0,4456165.0,10169936.0,0.78,0.0,2389222.0,2360254.0,4749476.0,0.99,0.0,1196915.0,1180319.0,2377234.0,0.99,0.0,2127634.0,915592.0,3043226.0,0.43,0.0,966422.0,554698.0,1521120.0,0.57,0.0,1370343.0,1736527.0,3106870.0,1.27,0.0
2025-04-14,4832505.0,4863668.0,9696173.0,1.01,0.0,2251283.0,2508075.0,4759358.0,1.11,0.0,1067537.0,1331309.0,2398846.0,1.25,0.0,1513685.0,1024284.0,2537969.0,0.68,0.0,856117.0,686353.0,1542470.0,0.8,0.0,1335338.0,1674569.0,3009907.0,1.25,0.0
2025-04-15,4748888.0,4865534.0,9614422.0,1.02,0.0,2189220.0,2385672.0,4574892.0,1.09,0.0,929052.0,1310058.0,2239110.0,1.41,0.0,1630616.0,1169804.0,2800420.0,0.72,0.0,814157.0,544281.0,1358438.0,0.67,0.0,1298067.0,1763661.0,3061728.0,1.36,0.0
2025-04-16,5227533.0,4988386.0,10215919.0,0.95,0.0,2134964.0,2541319.0,4676283.0,1.19,0.0,1387825.0,1227958.0,2615783.0,0.88,0.0,1704744.0,1219109.0,2923853.0,0.72,0.0,607504.0,311956.0,919460.0,0.51,0.0,1443329.0,2126847.0,3570176.0,1.47,0.0
2025-04-17,5366386.0,4759352.0,10125738.0,0.89,0.0,1653220.0,2041186.0,3694406.0,1.23,0.0,1248225.0,1385647.0,2633872.0,1.11,0.0,2464941.0,1332519.0,3797460.0,0.54,0.0,241978.0,127597.0,369575.0,0.53,0.0,1328582.0,1813121.0,3141703.0,1.36,0.0
2025-04-21,4424891.0,4445844.0,8870735.0,1.0,0.0,1827935.0,2181934.0,4009869.0,1.19,0.0,1235447.0,1353361.0,2588808.0,1.1,0.0,1361509.0,910549.0,2272058.0,0.67,0.0,354778.0,218628.0,573406.0,0.62,0.0,1381475.0,1824884.0,3206359.0,1.32,0.0
2025-04-22,5052883.0,4386610.0,9439493.0,0.87,0.0,2040433.0,2303646.0,4344079.0,1.13,0.0,1286116.0,1145321.0,2431437.0,0.89,0.0,1726334.0,937643.0,2663977.0,0.54,0.0,356665.0,299608.0,656273.0,0.84,0.0,1600417.0,1891493.0,3491910.0,1.18,0.0
2025-04-23,5621064.0,5054281.0,10675345.0,0.9,0.0,2223495.0,2471516.0,4695011.0,1.11,0.0,1442972.0,1522724.0,2965696.0,1.06,0.0,1954597.0,1060041.0,3014638.0,0.54,0.0,418728.0,265761.0,684489.0,0.63,0.0,1725087.0,2070416.0,3795503.0,1.2,0.0
2025-04-24,4780974.0,4729265.0,9510239.0,0.99,0.0,1961273.0,2370089.0,4331362.0,1.21,0.0,1052255.0,1224695.0,2276950.0,1.16,0.0,1767446.0,1134481.0,2901927.0,0.64,0.0,275738.0,142735.0,418473.0,0.52,0.0,1589521.0,2121291.0,3710812.0,1.33,0.0
2025-04-25,5644788.0,4566422.0,10211210.0,0.81,0.0,1949663.0,2393729.0,4343392.0,1.23,0.0,1170116.0,1000548.0,2170664.0,0.86,0.0,2525009.0,1172145.0,3697154.0,0.46,0.0,328737.0,207667.0,536404.0,0.63,0.0,1530705.0,2079407.0,3610112.0,1.36,0.0
2025-04-28,4215555.0,3547941.0,7763496.0,0.84,0.0,1911429.0,1901342.0,3812771.0,0.99,0.0,859877.0,816558.0,1676435.0,0.95,0.0,1444249.0,830041.0,2274290.0,0.57,0.0,356051.0,86630.0,442681.0,0.24,0.0,1504609.0,1747312.0,3251921.0,1.16,0.0
2025-04-29,4376250.0,3869172.0,8245422.0,0.88,0.0,2132841.0,2209265.0,4342106.0,1.04,0.0,818598.0,875821.0,1694419.0,1.07,0.0,1424811.0,784086.0,2208897.0,0.55,0.0,520768.0,270617.0,791385.0,0.52,0.0,1528231.0,1845099.0,3373330.0,1.21,0.0
2025-04-30,4893693.0,4069027.0,8962720.0,0.83,0.0,2338048.0,2043236.0,4381284.0,0.87,0.0,1079882.0,1043672.0,2123554.0,0.97,0.0,1475763.0,982119.0,2457882.0,0.67,0.0,536449.0,165465.0,701914.0,0.31,0.0,1700907.0,1789064.0,3489971.0,1.05,0.0
